Predicted Label,Actual Label,Message,Reasoning,Sha,Source,ParentSha,Parent2Sha,IsMerge,AuthorId,AuthorDateUtc,CommitterId,CommitterDateUtc,Work Items,Total Files,Modified Files,Added Files,Deleted Files,Total Lines,Net Lines,Added Lines,Deleted Lines,Has Added Files,Has Deleted Files,DayOfWeek,Month,Quarter,Year,Hour,TimeOfDay,Is Weekend,Message Length,Word Count
False,FALSE,Merge pull request #2836 from AbhitejJohn/fixtypo,The commit message does not explicitly mention a bugfix further context needed,b611a4a5401468b7734d2b009e23889bae3818d3,dotnetinteractive,d8b80c3010319df99c115b8b0eaf622e9ced603d,340acfc3d824d5a6c4238cc20e6caf4552a67b1c,True,87,2023-03-14 18:39:02-04:00,2,2023-03-14 22:39:02,1,2,2,0,0,188,0,2,2,False,False,Tuesday,March,1,2023,18,Afternoon,False,49,6
False,FALSE,update version,Updating version typically means incrementing software/package identifiers and does not directly imply fixing bugs,c3e6fcf35e7371db171b2b0b5d46075ea255ff69,dotnetinteractive,31e733c4ed7a2d57af21f923e419d013dddcd00b,,False,10,2023-05-31 04:53:14-04:00,14,2023-05-31 11:37:14,0,1,1,0,0,847,0,1,1,False,False,Wednesday,May,2,2023,4,Night,False,14,2,
False,FALSE,update docs to reflect .NET 5 update,Documentation updates generally don't fix bugs but rather inform users about changes.,61d231529ce8657172c65b389e3524ae72cd30b7,dotnetinteractive,df32e168dc395355f8cb5a85305a5aa29d0fca40,,False,6,2020-11-26 16:27:02-05:00,14,2020-11-26 22:47:01,0,2,2,0,0,99,0,2,2,False,False,Thursday,November,4,2020,16,Afternoon,False,36,7,
False,FALSE,Merge pull request #521 from KevinRansom/tuesday,The description alone does not indicate a bugfix context is needed,c0b7a45140e22733960cae1bc1bd016e940cff7b,dotnetinteractive,e0ebd75cfc6493b13dad478ee6c0ddbbdd53fb31,746cc33f3f90186e60a9aa49ff30ad844f87bc2b,True,10,2019-10-14 10:35:29-04:00,2,2019-10-14 14:35:29,1,5,5,0,0,2022,28,32,4,False,False,Monday,October,4,2019,10,Morning,False,48,6
False,FALSE,"use GetInput as top level function, no variable injection",The commit message discusses structural changes in naming without mentioning a problem,b43d2ecdf263fd7db4506b833eb9b828a99e43ec,dotnetinteractive,7ee7db74bdd45edad622942fcb71761b68738324,,False,10,2021-09-30 10:32:31-04:00,14,2021-09-30 22:34:06,0,8,8,0,0,1367,53,102,49,False,False,Thursday,September,3,2021,10,Morning,False,57,9,
False,FALSE,Merged PR 1684342: support for utf8 encoding and emoji,This commits a new feature enhancement (support for Unicode) rather than fixing an existing bug.,66a76f9d57b167c0d401cae28ac4baa11c74224b,dotnetinteractive,458092bce35131a5dc3c6b615c55dc34586138f7,,False,11,2019-05-17 12:04:07-04:00,7,2019-05-17 23:32:42,0,1,1,0,0,1,0,1,1,False,False,Friday,May,2,2019,12,Morning,False,54,9,
False,FALSE,Merge pull request #143 from daxian-dbw/exepolicy,The merge pull request reference does not indicate the nature of changes,094107141be82481626ffdc390058bf3db76f32a,dotnetinteractive,34f906acdec2a574823fd330900e81cc91612fe1,032c74f54502dba037eb2fb23c6e5d53ef1465a1,True,6,2020-02-08 13:23:34-05:00,2,2020-02-08 18:23:34,1,2,2,0,0,373,7,9,2,False,False,Saturday,February,1,2020,13,Afternoon,True,49,6,
False,FALSE,Merge pull request #671 from colombod/feature/dotnet-interactive-sln,The commit is related to a feature branch and does not provide enough context to determine if it's fixing a bug,bbe1d69b1d3d1597c5baaefa7831c59bf9651d79,dotnetinteractive,b30860e43daddd2846c5230cc41095a712afc919,2e65cb858b5e07e20e0c7481c9cc989cbab231f5,True,10,2019-11-27 16:57:01-05:00,2,2019-11-27 21:57:01,1,5,4,1,0,521,141,247,106,True,False,Wednesday,November,4,2019,16,Afternoon,False,68,6,
False,FALSE,Update dependencies from https://github.com/dotnet/arcade build 20200715.6 (#650),"Updating dependencies is typically for compatibility or security, not a direct bugfix.",f81ef6012d0bd9643f6ab47e06ccf21d542a956b,dotnetinteractive,70bc33bdb675fafa945077963ba7963c09d0ba32,,False,16,2020-07-17 14:52:15-04:00,2,2020-07-17 18:52:15,1,3,3,0,0,404,12,15,3,False,False,Friday,July,3,2020,14,Afternoon,False,81,7,
False,FALSE,Merge pull request #375 from colombod/feature/folder_structure,The commit source is labeled as a feature and does not specify bugfixing activities,51cac3166e3f4413c5b044229f9e10744a0b9651,dotnetinteractive,3ca9dc52cca8cff2907ec3666bdcace930b8c5c0,2e488b2b86368d84c989b4e1c2da5bb5ed3cb9dc,True,10,2020-05-04 18:22:57-04:00,2,2020-05-04 22:22:57,1,588,587,1,0,61111,13,61,48,True,False,Monday,May,2,2020,18,Afternoon,False,62,6,
False,FALSE,Merge pull request #572 from colombod/feature/token_for_demo,The title suggests a feature merge without specific bugfix context,6ad2eebb66f4167cae2fcb363f8655de2589f743,dotnetinteractive,05570ea17220d69a84ddc1cc752febb0dc9f140a,34402fc051ba3e60a35d5f5bfadc1d94494b769e,True,10,2019-10-29 14:13:54-04:00,2,2019-10-29 18:13:54,1,1,1,0,0,565,224,245,21,False,False,Tuesday,October,4,2019,14,Afternoon,False,60,6,
False,FALSE,add instructions for running a dotnet6 kernel,The instruction appears to be about usage or setup rather than fixing an issue,702431f4c940ee2f2c305f900aec2958363283b4,dotnetinteractive,54a43fc43a67677d935256b24c6bf334fb8dafec,,False,8,2021-10-01 14:48:22-04:00,2,2021-10-01 18:48:22,0,1,0,1,0,38,38,38,0,True,False,Friday,October,4,2021,14,Afternoon,False,45,7,
False,FALSE,Update dependencies from https://github.com/dotnet/arcade build 20220224.4,Updating dependencies is usually for compatibility or security updates and does not imply a fix for an existing bug.,b982f031bcab7dada146680dc3357275054334f8,dotnetinteractive,7822acd759d3fba3a523281d7d4a99a5f4ef2fa3,,False,23,2022-02-28 08:05:13-05:00,6,2022-02-28 16:10:51,0,2,2,0,0,25,0,3,3,False,False,Monday,February,1,2022,8,Morning,False,74,6,
False,FALSE,sort kernel picker values by name,"Sorting by value implies organizing existing data, which is not inherently fixing a bug",daa8d74062e4855595c7a742b181bd002de59132,dotnetinteractive,4373900ac3d34efcbf5fd576cc1e0902f203fc05,,False,8,2022-12-02 11:36:21-05:00,14,2022-12-02 19:12:03,0,1,1,0,0,64,3,4,1,False,False,Friday,December,4,2022,11,Morning,False,33,6,
False,FALSE,VisitSubkernelsAndSelf,"The title suggests an exploratory action or a feature enhancement, rather than fixing a bug.",d092024867a37c5e04392930dffb9d069625675c,dotnetinteractive,97bdca31e4abae6550016c32ad228a63a7396234,,False,6,2020-07-22 10:53:05-04:00,6,2020-07-22 15:36:33,0,2,2,0,0,544,75,75,0,False,False,Wednesday,July,3,2020,10,Morning,False,22,1,
False,FALSE,change document update strategy,Modifying data handling does not inherently imply fixing a bug unless specified as such,d6a5dc9b69b8574b2ae1a34add94a4265669a193,dotnetinteractive,d9418bff338e3579aa7501a05ced58b60f70fdc5,,False,10,2020-06-30 16:45:50-04:00,14,2020-06-30 23:36:59,0,3,3,0,0,751,10,61,51,False,False,Tuesday,June,2,2020,16,Afternoon,False,31,4,
False,FALSE,rename test,Renaming tests is typically for clarity or organizational purposes and does not inherently fix a bug.,02fbcc8b73d4a77585580f5b3c94031638e74e2c,dotnetinteractive,ce5792095a7a883560c8ea96db7ef904d9c1c97b,,False,10,2020-07-01 13:21:07-04:00,14,2020-07-01 17:50:35,0,1,1,0,0,466,0,1,1,False,False,Wednesday,July,3,2020,13,Afternoon,False,11,2,
False,FALSE,Update release.yml,Changing configuration files does not necessarily fix code bugs,645e1a25b6a0a18b23cb0494ec787a23116fd52c,dotnetinteractive,a310cde6538137d4abd8dd42ddd21a0f965fad65,,False,10,2023-10-05 12:36:31-04:00,2,2023-10-05 16:36:31,0,1,1,0,0,107,3,3,0,False,False,Thursday,October,4,2023,12,Morning,False,18,2,
False,FALSE,migrate to net5.0 (#893),Migrating versions does not inherently fix bugs but rather updates the environment.,6dfc99911743a633b5edbac09a8c5fe5e5e9f980,dotnetinteractive,a63543ee56d67f3cee869f4df2fd8e899c5c706b,,False,8,2020-11-23 19:27:58-05:00,2,2020-11-24 00:27:58,1,48,48,0,0,4792,96,152,56,False,False,Monday,November,4,2020,19,Evening,False,24,4,
False,FALSE,#r nuget output,"The string is related to NuGet commands, likely unrelated to fixing bugs",fc8d2a2a58584d873ca0078032f7275dd0910cfc,dotnetinteractive,46643418b04cc47cc5f8fd593e64a3097f701887,,False,15,2021-08-03 20:20:15-04:00,14,2021-08-04 23:22:06,0,3,3,0,0,1888,177,209,32,False,False,Tuesday,August,3,2021,20,Evening,False,15,3,
False,FALSE,More polishing,Polishing generally refers to improving the code's readability or aesthetics rather than fixing bugs.,aac31a2d01b78e56641f84a21a3b6de5d9532618,dotnetinteractive,2f44f765a1f69296db4b21ae8cf4be00308d1224,,False,20,2020-03-17 17:47:16-04:00,14,2020-03-19 19:33:24,0,1,1,0,0,662,22,48,26,False,False,Tuesday,March,1,2020,17,Afternoon,False,14,2,
False,FALSE,Merge pull request #237 from jonsequitur/PowerShellKernel.TryGetVariable,A merge of a PR does not inherently indicate bugfixing without context on the changes,8fbdd2b91586e2a097b4b1a1e86560878c19d029,dotnetinteractive,9c75451648f50d755ccf439650d07c8b1ca5c342,55db0a24e74b01d29e6521f15545bf853b1dd28a,True,6,2020-03-04 21:05:12-05:00,2,2020-03-05 02:05:12,1,1,1,0,0,235,8,8,0,False,False,Wednesday,March,1,2020,21,Evening,False,72,6,
False,FALSE,publish AspNetCore package (#2224),Publishing packages is part of the release process and does not indicate a bugfix.,7249bd5165b557c3183e43f3df5e8023edf9d5f0,dotnetinteractive,b27784441b0e80e9ca5b9d5d99d7b5616bfaf378,,False,6,2022-08-25 10:00:27-04:00,2,2022-08-25 14:00:27,1,1,1,0,0,62,0,1,1,False,False,Thursday,August,3,2022,10,Morning,False,34,4,
False,FALSE,Update package.json,Updating `package.json` usually pertains to dependency management rather than fixing bugs in code.,bcd8160dc4794fb854abdfbc991eb9394505d2bf,dotnetinteractive,2adc5e39b49df1814686af24c43d7daa7af831b1,,False,10,2020-09-08 03:13:57-04:00,2,2020-09-08 07:13:57,0,1,1,0,0,275,0,1,1,False,False,Tuesday,September,3,2020,3,Night,False,19,2,
False,FALSE,Update docs/NotebookswithJupyter.md,Documentation updating is not directly fixing bugs but improving clarity and usability.,f2ed4dc01afb95c7cb01ef5a038b3e1f91ef785f,dotnetinteractive,4039b7a9a75b871c0e99455850960870121652c3,,False,5,2021-06-18 14:51:17-04:00,6,2021-06-18 20:19:59,0,1,1,0,0,73,-1,1,2,False,False,Friday,June,2,2021,14,Afternoon,False,35,2,
False,FALSE,Merge pull request #385 from colombod/feature/xplot_nteract,The repository name and topic suggest a new feature rather than bugfix.,26cd8579515de208853ac4284eec2df957e7a79d,dotnetinteractive,88da73c7da02d31d50a5f79d5ca576ac3b3f2d4d,e1aa3fd1ce72d4575675e197464b69928b3a8fd4,True,10,2019-08-21 07:22:56-04:00,2,2019-08-21 11:22:56,1,3,3,0,0,179,17,29,12,False,False,Wednesday,August,3,2019,7,Morning,False,59,6,
False,FALSE,better image,Improvement in quality does not necessarily indicate a bug fix.,5fa5c74607ad2b71424ebea9cfe3639bd16c92a7,dotnetinteractive,06b9fffb96a3f8028a4020d1a9d55c94d41c3a84,,False,10,2020-05-21 17:28:27-04:00,14,2020-05-21 22:26:28,0,2,2,0,0,299,-1,8,9,False,False,Thursday,May,2,2020,17,Afternoon,False,12,2,
False,FALSE,default port range for jupyter,This statement refers to system or configuration settings rather than resolving a software defect.,66761e02521656f561962a290272e1cd0d53ec15,dotnetinteractive,c98265d84fb716ce7dcf40db9ee350c6cc60c16b,,False,10,2022-11-22 13:32:12-05:00,14,2022-11-22 19:49:46,0,2,2,0,0,463,0,2,2,False,False,Tuesday,November,4,2022,13,Afternoon,False,30,5,
False,FALSE,use lookup table for context,Using a lookup table is commonly an optimization technique or structural change rather than directly fixing a bug,b05ca6c4d2ce0f3778c15212f3510c5f78cabd0f,dotnetinteractive,dde9ca556f3df5de53acdc0fc406409042fd5340,,False,10,2023-05-26 12:50:03-04:00,14,2023-05-30 16:32:33,0,4,4,0,0,1988,57,92,35,False,False,Friday,May,2,2023,12,Morning,False,28,5,
False,FALSE,Update dependencies from https://github.com/dotnet/arcade build 20201216.18,"Updating dependencies is typically for maintaining or upgrading codebase, not directly fixing a bug.",2fd1ff7ff77dc2e489af9ea74ba04fb03a2259e8,dotnetinteractive,32329e1bd6e5177922a34585cbf3a2833e63cd4e,,False,23,2020-12-21 08:12:52-05:00,14,2020-12-23 12:28:44,0,4,4,0,0,567,0,5,5,False,False,Monday,December,4,2020,8,Morning,False,75,6,
False,FALSE,update file,Too vague: does it indicate updating for fixing or general maintenance?,4b81ebc19d4972f808a96856b370a0e43a1d2b84,dotnetinteractive,564f833ecfbf602c8900137c9f8f471a5fe58efa,,False,10,2021-01-23 09:01:16-05:00,14,2021-01-23 17:59:57,0,1,1,0,0,1037,37,321,284,False,False,Saturday,January,1,2021,9,Morning,True,11,2
False,FALSE,Update README.md,Updating documentation does not fix code bugs,fb89048f73d2cb66505b090c8f55bb8b97b863b3,dotnetinteractive,1fa11fe5b62bed63294915d0acfcab0b9203ce5b,,False,10,2020-07-24 12:00:31-04:00,2,2020-07-24 16:00:31,0,1,1,0,0,61,1,1,0,False,False,Friday,July,3,2020,12,Morning,False,16,2,
False,FALSE,wip,"WIP stands for 'Work in Progress' which is commonly used when referring to development tasks that are not yet complete or finalized.",dde9ca556f3df5de53acdc0fc406409042fd5340,dotnetinteractive,456519dc580c26d01568e9a23ddcd5dadb57c4db,,False,10,2023-05-25 18:17:36-04:00,14,2023-05-30 16:32:33,0,2,2,0,0,787,38,39,1,False,False,Thursday,May,2,2023,18,Afternoon,False,3,1,
False,FALSE,enable #!share on js for vscode,Permission related setting or enhancement,9d83b6344034dd25d0e9df757fc9c9d2bc34d3c0,dotnetinteractive,38ebd71b933546b7d032b02eb4c58bb56c849245,,False,10,2022-10-17 16:37:11-04:00,14,2022-10-19 16:40:32,0,1,1,0,0,58,2,2,0,False,False,Monday,October,4,2022,16,Afternoon,False,31,6,
False,FALSE,Update readme.md,Updating documentation does not imply fixing code issues.,9e31b28e40954285a2695902504253a357049e68,dotnetinteractive,84797fcabeafdbf9f96e05a85a2f69bd37a8050c,,False,6,2020-09-07 14:31:28-04:00,2,2020-09-07 18:31:28,0,1,1,0,0,9,0,2,2,False,False,Monday,September,3,2020,14,Afternoon,False,16,2,
False,FALSE,Add Gitter badge,Introducing a Gitter badge is typically related to enhancing user interaction and communication rather than fixing an existing bug.,ee60959cc4e512bedd706c2eaba374cfa69825e1,dotnetinteractive,0929ca3fd0d90ce3aeca414952cb9e88021f4fb0,,False,34,2020-08-01 13:22:17-04:00,14,2020-08-01 17:23:11,0,1,1,0,0,61,0,1,1,False,False,Saturday,August,3,2020,13,Afternoon,True,16,3,
False,FALSE,rename methods,Renaming methods is typically related to code readability or refactoring and does not inherently indicate a bug fix.,60c72905cdee3b466cd594c584b53c42daf58148,dotnetinteractive,35da0d597b59fd5e82cfeda2fe821db37dab0b8a,,False,10,2020-06-26 18:51:15-04:00,14,2020-06-26 23:18:07,0,2,2,0,0,856,0,4,4,False,False,Friday,June,2,2020,18,Afternoon,False,14,2,
False,FALSE,Merge pull request #7 from colombod/feature/merge_from_try,No information about the commit's content defaulting to non-bugfix due to lack of detail,bed1b7f77af5c900568da979f2a59503d9535803,dotnetinteractive,3dad968916eb63832925a070c13691fdce57db21,c3a6ac28f55a0f380b1d56ca66125596601b43d9,True,14,2020-01-23 16:30:50-05:00,2,2020-01-23 21:30:50,1,29,21,8,0,3440,222,628,406,True,False,Thursday,January,1,2020,16,Afternoon,False,58,6
False,FALSE,default to using the jupyter extension,"Using an extension is typically related to extending functionality or user preference, not fixing bugs.",a3f0f3cc2b9956a2f73b468fa3918165f3c595bb,dotnetinteractive,5ff2d1f754be58081e040fb2f71272de068de57a,,False,8,2021-02-18 19:10:05-05:00,14,2021-02-19 10:56:32,0,2,2,0,0,501,7,10,3,False,False,Thursday,February,1,2021,19,Evening,False,38,6,
False,FALSE,Update dependencies from https://github.com/dotnet/arcade build 20230808.3 (#3128),Updating dependencies generally improves functionality but doesn't directly indicate a bug fix.,8aa65342a3a32e92e28501bbc7f1b578d3dd7a7a,dotnetinteractive,cb40a33fb89d0f3ba584917812efc536ed451935,,False,16,2023-08-09 19:16:17-04:00,2,2023-08-09 23:16:17,1,2,2,0,0,25,0,5,5,False,False,Wednesday,August,3,2023,19,Evening,False,82,7,
False,FALSE,Merge pull request #635 from jonsequitur/but_CAN_it_cancel_execution,The commit title doesn't indicate a bug fix,35c5952ade854f7906c35e68f53275a9633ef147,dotnetinteractive,de2a53b63fceaafa31a87c74a00df9d4aef8cfbf,1f9f4267d8cd78b426e3482d6ff9272ba1327c99,True,6,2019-11-12 20:32:05-05:00,2,2019-11-13 01:32:05,1,1,1,0,0,1287,-1,6,7,False,False,Tuesday,November,4,2019,20,Evening,False,68,6,
False,FALSE,Configure LUT's shadow copying to include all outputs for the app project.,The commit message discusses configuration settings which doesn't necessarily imply fixing a pre-existing bug,df8cebb669ef828684be1d4ae49f436fd66cf7b9,dotnetinteractive,8940d7b65be9a06ff7ec099295ad727d2d9152a1,,False,88,2024-01-11 00:18:59-05:00,14,2024-01-11 15:25:45,0,1,1,0,0,201,4,4,0,False,False,Thursday,January,1,2024,0,,False,74,12,
False,FALSE,update typescript code for message contract changes,Updating types relates to improving clarity and consistency rather than fixing bugs.,f031fa8d3ab59b0f907be8896bca22d2fc447a1a,dotnetinteractive,94682e92bc917826c79fedda09d67df6dc788db8,,False,6,2022-08-25 21:20:29-04:00,14,2022-08-26 09:19:26,0,2,2,0,0,662,1,2,1,False,False,Thursday,August,3,2022,21,Evening,False,51,7,
False,FALSE,refactor `SubmitCode` handling to use IKernelCommandHandler<> interface (#527),The commit relates to improving design and structure,ccc4df337e1cdcc9c8ad498824fece1853436bc1,dotnetinteractive,ad1ea75703cfee0a6e7a0eb3c99e77373a4f15c7,,False,8,2020-06-11 16:38:03-04:00,2,2020-06-11 20:38:03,1,22,20,2,0,3652,57,107,50,True,False,Thursday,June,2,2020,16,Afternoon,False,78,8,
False,FALSE,Merge pull request #640 from talanc/patch-3,The commit description does not indicate what the change was for,d544a6858148bfc29f90a2362056bfad676b5279,dotnetinteractive,fd00d95a456e54e4f4fe7b0b21a1907b416ffb6d,d515efdf4eacfcf9c62877bfcb272b87d30317c7,True,10,2019-11-14 04:44:59-05:00,2,2019-11-14 09:44:59,1,1,1,0,0,45,0,1,1,False,False,Thursday,November,4,2019,4,Night,False,43,6,
False,FALSE,update System.CommandLine to 2.0.0-beta1.21308.1,Updating a library version likely does not fix known code problems but rather ensures compatibility with newer features or bug fixes in the updated library.,72bf8386717a33398c2deebcf0794c7ef8d9ca81,dotnetinteractive,a6b7f7626e5c0a4e3854799cca9f97eeb519904e,,False,6,2021-06-28 17:19:56-04:00,14,2021-06-28 21:44:34,0,4,4,0,0,275,0,4,4,False,False,Monday,June,2,2021,17,Afternoon,False,48,4,
False,FALSE,skip tests,Skip tests generally relate to testing process and not directly fix a known code issue or bug.,d4b512ba7d6e957710fef4a80dd7aa36500ce494,dotnetinteractive,494839dd84d0b974a478f0d5e76db1c16ace677a,,False,10,2020-11-11 10:00:37-05:00,14,2020-11-11 16:44:49,0,1,1,0,0,953,1,5,4,False,False,Wednesday,November,4,2020,10,Morning,False,10,2,
False,FALSE,Update dependencies from https://github.com/dotnet/arcade build 20200428.4,Updating dependencies is usually not a bug fix but rather ensuring the project uses the latest stable versions.,f22d033d0002c4d867b6e7efe74e309c45f2036d,dotnetinteractive,4c69734f52ee7b2bbcbda3ca122215f8b3308a1e,,False,23,2020-04-30 08:16:06-04:00,14,2020-04-30 13:51:06,0,7,6,1,0,1574,121,137,16,True,False,Thursday,April,2,2020,8,Morning,False,74,6,
False,FALSE,make preload script a module to comply with vscode changes (#2590),The commit appears to be about updating code structure for consistency with Visual Studio Code's own updates rather than fixing an existing bug.,b0dc66324725f7926199430c6a25a7c079bebc65,dotnetinteractive,c8add7b2f26d147d64f2302ed1e2a050be354692,,False,8,2023-01-05 16:25:42-05:00,2,2023-01-05 21:25:42,1,8,7,1,0,2294,52,73,21,True,False,Thursday,January,1,2023,16,Afternoon,False,66,11,
False,FALSE,compute cursor start for replacement,The commit appears related to UI or functionality change without explicit mention of addressing a specific issue,ecc93bbe6734ab6bd2d50b07e80ceacb016a181a,dotnetinteractive,50606295ce2133733e408a2ad43d15ddd8c6942e,,False,10,2019-06-12 19:19:38-04:00,14,2019-06-17 23:09:35,0,1,1,0,0,238,1,2,1,False,False,Wednesday,June,2,2019,19,Evening,False,36,5,
False,FALSE,Update CreateBinder.md,Updating documentation does not directly fix code bugs,7c1d8a750e2f5fa53cf9f84d26c4e917527dfa4f,dotnetinteractive,fd9e1d2ff99dc58434635d7bbd58ed9164eeca7e,,False,6,2020-05-29 01:04:00-04:00,2,2020-05-29 05:04:00,0,1,1,0,0,63,-2,0,2,False,False,Friday,May,2,2020,1,Night,False,22,2,
False,FALSE,update HttpRequestKernel to use new parser, support variable expressions in request body (#3122) The commit is improving functionality by adding variable expression support.,a5548386d51df1464db44a7a5a17886d165a1f70,dotnetinteractive,8aa65342a3a32e92e28501bbc7f1b578d3dd7a7a,,False,6,2023-08-10 10:12:26-04:00,2,2023-08-10 14:12:26,1,22,22,0,0,3136,1,464,463,False,False,Thursday,August,3,2023,10,Morning,False,96,13
False,FALSE,modifiy dotnet-interactive js to expose.configureRequire intest of getJsLoader,Modification for better configuration seems like enhancing functionality rather than fixing a bug.,eb77c30994c2d82e01a6dadf5079bb1aa78aefa7,dotnetinteractive,df129c8b58c8e9a95409d15cc90e82e2187e47e3,,False,14,2020-10-06 19:44:16-04:00,14,2020-10-14 22:10:39,0,3,3,0,0,264,9,13,4,False,False,Tuesday,October,4,2020,19,Evening,False,78,8,
